Sample ID,Feature Name,SHAP Value
90,uptake_rate,-0.32282090187072754
90,drug_loading,-0.2959558963775635
90,tumor_growth_rate,2.3253583908081055
90,drug_efficacy,0.19784632325172424
91,particle_size_nm,-0.7590188980102539
91,drug_diffusion,-0.14217033982276917
91,nanoparticle_diffusion,-0.9945198893547058
91,release_rate,-54.15281295776367
91,uptake_rate,-0.35622745752334595
91,drug_loading,-1.9546672105789185
91,tumor_growth_rate,12.775897979736328
91,drug_efficacy,8.972512245178223
92,particle_size_nm,0.045132946223020554
92,drug_diffusion,-0.04964632913470268
92,nanoparticle_diffusion,-1.1498136520385742
92,release_rate,10.218240737915039
92,uptake_rate,-0.23496763408184052
92,drug_loading,-0.3657210171222687
92,tumor_growth_rate,-43.71681594848633
92,drug_efficacy,4.908707141876221
93,particle_size_nm,-0.3096376061439514
93,drug_diffusion,-0.2137070596218109
93,nanoparticle_diffusion,0.23515702784061432
93,release_rate,-30.69903564453125
93,uptake_rate,-0.9575645327568054
93,drug_loading,-0.11831335723400116
93,tumor_growth_rate,25.279672622680664
93,drug_efficacy,-28.345075607299805
94,particle_size_nm,-0.14276210963726044
94,drug_diffusion,-0.034627217799425125
94,nanoparticle_diffusion,0.856826663017273
94,release_rate,1.2963947057724
94,uptake_rate,-0.6099115014076233
94,drug_loading,-0.22379326820373535
94,tumor_growth_rate,6.7618088722229
94,drug_efficacy,18.570941925048828
95,particle_size_nm,0.3591894805431366
95,drug_diffusion,0.4857262074947357
95,nanoparticle_diffusion,0.012007342651486397
95,release_rate,8.592272758483887
95,uptake_rate,-0.38573214411735535
95,drug_loading,1.2546992301940918
95,tumor_growth_rate,-44.69859313964844
95,drug_efficacy,-12.803133964538574
96,particle_size_nm,-0.7841108441352844
96,drug_diffusion,0.008330325596034527
96,nanoparticle_diffusion,-0.23855069279670715
96,release_rate,-1.0189932584762573
96,uptake_rate,-0.5464457273483276
96,drug_loading,-0.5181102752685547
96,tumor_growth_rate,19.780508041381836
96,drug_efficacy,-39.686588287353516
97,particle_size_nm,0.7013205885887146
97,drug_diffusion,-0.3735194802284241
97,nanoparticle_diffusion,0.01438175793737173
97,release_rate,-3.9781546592712402
97,uptake_rate,-0.5082279443740845
97,drug_loading,0.3197471499443054
97,tumor_growth_rate,5.200688362121582
97,drug_efficacy,-27.155223846435547
98,particle_size_nm,-0.14658664166927338
98,drug_diffusion,-0.1921532303094864
98,nanoparticle_diffusion,0.8741506934165955
98,release_rate,-32.24240493774414
98,uptake_rate,-0.2789909243583679
98,drug_loading,-0.978255033493042
98,tumor_growth_rate,-11.727714538574219
98,drug_efficacy,15.94189167022705
99,particle_size_nm,-0.3506757915019989
99,drug_diffusion,-0.6202333569526672
99,nanoparticle_diffusion,0.3831636905670166
99,release_rate,-14.228639602661133
99,uptake_rate,0.5879714488983154
99,drug_loading,-0.7062675952911377
99,tumor_growth_rate,15.945475578308105
99,drug_efficacy,15.027459144592285
100,particle_size_nm,-0.1920006275177002
100,drug_diffusion,-0.08958066999912262
100,nanoparticle_diffusion,-0.1430666297674179
100,release_rate,6.6084184646606445
100,uptake_rate,0.9365490078926086
100,drug_loading,-1.9413471221923828
100,tumor_growth_rate,19.646007537841797
100,drug_efficacy,-8.28067684173584
101,particle_size_nm,0.5538082122802734
101,drug_diffusion,1.8551815748214722
101,nanoparticle_diffusion,-0.12204524129629135
101,release_rate,-42.57070541381836
101,uptake_rate,1.4346760511398315
101,drug_loading,-0.05457999184727669
101,tumor_growth_rate,21.01686668395996
101,drug_efficacy,2.6508586406707764
102,particle_size_nm,-0.0686376765370369
102,drug_diffusion,0.40895381569862366
102,nanoparticle_diffusion,1.283836007118225
102,release_rate,7.309200286865234
102,uptake_rate,-0.5263069868087769
102,drug_loading,-0.8090915083885193
102,tumor_growth_rate,12.337776184082031
102,drug_efficacy,-2.8470706939697266
103,particle_size_nm,-0.16549250483512878
103,drug_diffusion,0.05990620329976082
103,nanoparticle_diffusion,0.5297640562057495
103,release_rate,4.7404680252075195
103,uptake_rate,-0.7483316659927368
103,drug_loading,0.44075819849967957
103,tumor_growth_rate,11.876617431640625
103,drug_efficacy,12.347643852233887
104,particle_size_nm,-0.0002576602855697274
104,drug_diffusion,-0.12607845664024353
104,nanoparticle_diffusion,0.8335204720497131
104,release_rate,-2.6486499309539795
104,uptake_rate,0.46878525614738464
104,drug_loading,0.29222893714904785
104,tumor_growth_rate,-32.05440139770508
104,drug_efficacy,-12.78157901763916
105,particle_size_nm,0.08966349065303802
105,drug_diffusion,0.4999595284461975
105,nanoparticle_diffusion,1.137925386428833
105,release_rate,9.767844200134277
105,uptake_rate,-0.6779040694236755
105,drug_loading,0.16391947865486145
105,tumor_growth_rate,3.298211097717285
105,drug_efficacy,14.907523155212402
106,particle_size_nm,-0.2874084413051605
106,drug_diffusion,-0.9167481064796448
106,nanoparticle_diffusion,-0.837017834186554
106,release_rate,7.4009270668029785
106,uptake_rate,0.20863552391529083
106,drug_loading,-0.7610285878181458
106,tumor_growth_rate,-26.172704696655273
106,drug_efficacy,-7.158810615539551
107,particle_size_nm,-0.23741477727890015
107,drug_diffusion,0.07914456725120544
107,nanoparticle_diffusion,1.3963901996612549
107,release_rate,3.0498762130737305
107,uptake_rate,0.8544716835021973
107,drug_loading,-0.18752047419548035
107,tumor_growth_rate,22.903467178344727
107,drug_efficacy,-4.1622209548950195
108,particle_size_nm,-0.20945873856544495
108,drug_diffusion,0.207761749625206
108,nanoparticle_diffusion,0.8269560933113098
108,release_rate,7.725008964538574
108,uptake_rate,-0.8629298210144043
108,drug_loading,0.22426360845565796
108,tumor_growth_rate,14.962950706481934
108,drug_efficacy,4.2595648765563965
109,particle_size_nm,0.8477696180343628
109,drug_diffusion,0.42182525992393494
109,nanoparticle_diffusion,0.27836668491363525
109,release_rate,4.424749374389648
109,uptake_rate,2.291891098022461
109,drug_loading,-0.13041061162948608
109,tumor_growth_rate,-40.7551383972168
109,drug_efficacy,-14.809900283813477
110,particle_size_nm,-0.013407956808805466
110,drug_diffusion,-0.016652140766382217
110,nanoparticle_diffusion,0.3072100281715393
110,release_rate,6.8351287841796875
110,uptake_rate,0.7841426730155945
110,drug_loading,-0.16673338413238525
110,tumor_growth_rate,10.227914810180664
110,drug_efficacy,12.125784873962402
111,particle_size_nm,0.10920348763465881
111,drug_diffusion,-0.16374441981315613
111,nanoparticle_diffusion,-1.0802416801452637
111,release_rate,6.672985553741455
111,uptake_rate,-0.23003415763378143
111,drug_loading,0.1860661804676056
111,tumor_growth_rate,7.987318515777588
111,drug_efficacy,14.82701587677002
112,particle_size_nm,0.15982496738433838
112,drug_diffusion,0.36638739705085754
112,nanoparticle_diffusion,0.005978610832244158
112,release_rate,8.688285827636719
112,uptake_rate,1.0524895191192627
112,drug_loading,0.23180070519447327
112,tumor_growth_rate,1.9033104181289673
112,drug_efficacy,-4.864465713500977
113,particle_size_nm,-0.38951247930526733
113,drug_diffusion,0.22396762669086456
113,nanoparticle_diffusion,-0.8971851468086243
113,release_rate,-1.5748203992843628
113,uptake_rate,-0.39523762464523315
113,drug_loading,0.3143913447856903
113,tumor_growth_rate,25.3887882232666
113,drug_efficacy,-16.581022262573242
114,particle_size_nm,0.1457655131816864
114,drug_diffusion,0.029076790437102318
114,nanoparticle_diffusion,1.5195667743682861
114,release_rate,4.8282012939453125
114,uptake_rate,-0.6389362812042236
114,drug_loading,-0.20822930335998535
114,tumor_growth_rate,23.077383041381836
114,drug_efficacy,-4.544726371765137
115,particle_size_nm,-0.10356946289539337
115,drug_diffusion,-0.11995552480220795
115,nanoparticle_diffusion,-1.506279706954956
115,release_rate,-49.381919860839844
115,uptake_rate,-0.7349052429199219
115,drug_loading,-2.0465645790100098
115,tumor_growth_rate,25.519954681396484
115,drug_efficacy,3.5320944786071777
116,particle_size_nm,-0.1575877070426941
116,drug_diffusion,-0.2277977019548416
116,nanoparticle_diffusion,1.6632814407348633
116,release_rate,-6.692372798919678
116,uptake_rate,-0.6717098951339722
116,drug_loading,-0.4236321449279785
116,tumor_growth_rate,25.013858795166016
116,drug_efficacy,-42.443756103515625
117,particle_size_nm,0.3613581657409668
117,drug_diffusion,0.24641653895378113
117,nanoparticle_diffusion,-1.4299821853637695
117,release_rate,-30.057289123535156
117,uptake_rate,1.7038227319717407
117,drug_loading,-1.3151551485061646
117,tumor_growth_rate,12.42434310913086
117,drug_efficacy,2.0747756958007812
118,particle_size_nm,0.08705104142427444
118,drug_diffusion,0.15948398411273956
118,nanoparticle_diffusion,0.2843133807182312
118,release_rate,6.976547718048096
118,uptake_rate,0.641079306602478
118,drug_loading,0.3217878043651581
118,tumor_growth_rate,12.28657341003418
118,drug_efficacy,-2.867233991622925
119,particle_size_nm,0.09312686324119568
119,drug_diffusion,0.5765475034713745
119,nanoparticle_diffusion,-0.07114435732364655
119,release_rate,7.054444789886475
119,uptake_rate,-1.7768363952636719
119,drug_loading,-0.23213297128677368
119,tumor_growth_rate,9.526535034179688
119,drug_efficacy,15.156831741333008
120,particle_size_nm,-0.01119163166731596
120,drug_diffusion,-0.17598794400691986
120,nanoparticle_diffusion,2.075464963912964
120,release_rate,7.303628921508789
120,uptake_rate,0.1689014732837677
120,drug_loading,-0.95274418592453
120,tumor_growth_rate,-50.62092208862305
120,drug_efficacy,-3.7856342792510986
121,particle_size_nm,0.03197629749774933
121,drug_diffusion,0.10394381731748581
121,nanoparticle_diffusion,-0.6576440334320068
121,release_rate,3.9595589637756348
121,uptake_rate,0.8986399173736572
121,drug_loading,0.6047195196151733
121,tumor_growth_rate,19.543947219848633
121,drug_efficacy,4.0981903076171875
122,particle_size_nm,0.20403952896595
122,drug_diffusion,0.018006032332777977
122,nanoparticle_diffusion,-0.8061772584915161
122,release_rate,7.250958442687988
122,uptake_rate,1.0673829317092896
122,drug_loading,-0.2826927602291107
122,tumor_growth_rate,-56.2230224609375
122,drug_efficacy,-4.859172821044922
123,particle_size_nm,-0.24418219923973083
123,drug_diffusion,-0.009797459468245506
123,nanoparticle_diffusion,-0.9501834511756897
123,release_rate,6.611995220184326
123,uptake_rate,-0.22463299334049225
123,drug_loading,0.24471613764762878
123,tumor_growth_rate,8.613569259643555
123,drug_efficacy,15.349430084228516
124,particle_size_nm,0.2530074417591095
124,drug_diffusion,-0.0018314393237233162
124,nanoparticle_diffusion,-0.08654119819402695
124,release_rate,5.830889701843262
124,uptake_rate,-0.4027315676212311
124,drug_loading,-0.07379904389381409
124,tumor_growth_rate,13.355530738830566
124,drug_efficacy,9.966714859008789
125,particle_size_nm,0.638756275177002
125,drug_diffusion,0.15426400303840637
125,nanoparticle_diffusion,-0.01654958911240101
125,release_rate,7.9866838455200195
125,uptake_rate,-0.501277506351471
125,drug_loading,0.2658512592315674
125,tumor_growth_rate,8.685471534729004
125,drug_efficacy,13.520782470703125
126,particle_size_nm,-0.3014183044433594
126,drug_diffusion,-0.027661418542265892
126,nanoparticle_diffusion,2.728632688522339
126,release_rate,-3.928086519241333
126,uptake_rate,1.3684377670288086
126,drug_loading,0.07790044695138931
126,tumor_growth_rate,-9.987715721130371
126,drug_efficacy,-5.92543888092041
127,particle_size_nm,-0.6954176425933838
127,drug_diffusion,-0.36070549488067627
127,nanoparticle_diffusion,-0.24455295503139496
127,release_rate,6.739118576049805
127,uptake_rate,0.26790809631347656
127,drug_loading,-0.753348708152771
127,tumor_growth_rate,20.047883987426758
127,drug_efficacy,-17.95866584777832
128,particle_size_nm,-0.9011445641517639
128,drug_diffusion,0.41898512840270996
128,nanoparticle_diffusion,-0.12461944669485092
128,release_rate,8.199787139892578
128,uptake_rate,1.120499849319458
128,drug_loading,0.20703639090061188
128,tumor_growth_rate,-13.040497779846191
128,drug_efficacy,-33.862220764160156
129,particle_size_nm,-0.5771192312240601
129,drug_diffusion,0.1319160759449005
129,nanoparticle_diffusion,0.500924825668335
129,release_rate,8.977477073669434
129,uptake_rate,-1.1195074319839478
129,drug_loading,-0.19503599405288696
129,tumor_growth_rate,-25.96469497680664
129,drug_efficacy,15.021550178527832
130,particle_size_nm,-0.1029147356748581
130,drug_diffusion,-0.03127531334757805
130,nanoparticle_diffusion,0.17679041624069214
130,release_rate,6.797760486602783
130,uptake_rate,0.6023313999176025
130,drug_loading,0.34897783398628235
130,tumor_growth_rate,20.654800415039062
130,drug_efficacy,-15.343822479248047
131,particle_size_nm,-0.20351368188858032
131,drug_diffusion,0.19996735453605652
131,nanoparticle_diffusion,-1.0606765747070312
131,release_rate,6.69285774230957
131,uptake_rate,0.5764936804771423
131,drug_loading,0.30786240100860596
131,tumor_growth_rate,10.918318748474121
131,drug_efficacy,10.191813468933105
132,particle_size_nm,0.04247138649225235
132,drug_diffusion,0.255635529756546
132,nanoparticle_diffusion,-1.4781745672225952
132,release_rate,4.4395432472229
132,uptake_rate,0.7759321331977844
132,drug_loading,0.7339420914649963
132,tumor_growth_rate,12.406293869018555
132,drug_efficacy,14.576517105102539
133,particle_size_nm,-0.5941027998924255
133,drug_diffusion,0.15030713379383087
133,nanoparticle_diffusion,-1.0138787031173706
133,release_rate,3.2498435974121094
133,uptake_rate,-0.3342858552932739
133,drug_loading,0.27787497639656067
133,tumor_growth_rate,16.66034698486328
133,drug_efficacy,9.592090606689453
134,particle_size_nm,0.3665747344493866
134,drug_diffusion,-0.3802405893802643
134,nanoparticle_diffusion,-0.8046971559524536
134,release_rate,3.811709403991699
134,uptake_rate,0.3480484187602997
134,drug_loading,-0.7407859563827515
134,tumor_growth_rate,13.706531524658203
134,drug_efficacy,11.6365385055542
135,particle_size_nm,0.10594233870506287
135,drug_diffusion,0.12555094063282013
135,nanoparticle_diffusion,-0.3974086344242096
135,release_rate,3.9503886699676514
135,uptake_rate,-1.0386875867843628
135,drug_loading,0.156305193901062
135,tumor_growth_rate,-26.542919158935547
135,drug_efficacy,15.119564056396484
136,particle_size_nm,-0.005392904859036207
136,drug_diffusion,-0.07777450233697891
136,nanoparticle_diffusion,0.31131991744041443
136,release_rate,6.025033473968506
136,uptake_rate,0.13207656145095825
136,drug_loading,-0.7673681378364563
136,tumor_growth_rate,13.847925186157227
136,drug_efficacy,9.820085525512695
137,particle_size_nm,-0.316816121339798
137,drug_diffusion,0.016781948506832123
137,nanoparticle_diffusion,0.3439139425754547
137,release_rate,3.9669435024261475
137,uptake_rate,1.1888152360916138
137,drug_loading,0.16422206163406372
137,tumor_growth_rate,-8.720047950744629
137,drug_efficacy,-4.271152973175049
138,particle_size_nm,-0.2993265688419342
138,drug_diffusion,0.05988329276442528
138,nanoparticle_diffusion,0.8179110288619995
138,release_rate,-1.161811113357544
138,uptake_rate,-0.454750120639801
138,drug_loading,-0.3975888192653656
138,tumor_growth_rate,1.5985559225082397
138,drug_efficacy,23.295124053955078
139,particle_size_nm,0.5861932039260864
139,drug_diffusion,-0.039885520935058594
139,nanoparticle_diffusion,-0.301295667886734
139,release_rate,7.745455741882324
139,uptake_rate,1.064290165901184
139,drug_loading,0.37836867570877075
139,tumor_growth_rate,-49.362701416015625
139,drug_efficacy,-6.2619709968566895
140,particle_size_nm,-0.08901983499526978
140,drug_diffusion,0.6250636577606201
140,nanoparticle_diffusion,1.7006291151046753
140,release_rate,6.6309404373168945
140,uptake_rate,-0.4049304127693176
140,drug_loading,-0.0025508152320981026
140,tumor_growth_rate,3.1651041507720947
140,drug_efficacy,-13.798653602600098
141,particle_size_nm,0.1279623955488205
141,drug_diffusion,0.024475712329149246
141,nanoparticle_diffusion,0.5694386959075928
141,release_rate,4.3687591552734375
141,uptake_rate,-0.25680407881736755
141,drug_loading,-0.1044355109333992
141,tumor_growth_rate,25.049638748168945
141,drug_efficacy,-46.24040603637695
142,particle_size_nm,-0.06770022213459015
142,drug_diffusion,0.1508382260799408
142,nanoparticle_diffusion,0.07856584340333939
142,release_rate,4.367054462432861
142,uptake_rate,0.48142701387405396
142,drug_loading,-0.14561647176742554
142,tumor_growth_rate,11.972631454467773
142,drug_efficacy,12.448822975158691
143,particle_size_nm,-0.1262909322977066
143,drug_diffusion,0.0858093723654747
143,nanoparticle_diffusion,0.9428353309631348
143,release_rate,-6.7438154220581055
143,uptake_rate,1.1416606903076172
143,drug_loading,0.16102275252342224
143,tumor_growth_rate,-36.25196838378906
143,drug_efficacy,20.48067855834961
144,particle_size_nm,0.6670752763748169
144,drug_diffusion,0.036333780735731125
144,nanoparticle_diffusion,-0.2653590738773346
144,release_rate,8.327537536621094
144,uptake_rate,-0.4093472957611084
144,drug_loading,-0.19953498244285583
144,tumor_growth_rate,-1.8851693868637085
144,drug_efficacy,20.976152420043945
145,particle_size_nm,-0.20340080559253693
145,drug_diffusion,-0.7784321904182434
145,nanoparticle_diffusion,0.1141996830701828
145,release_rate,1.0384694337844849
145,uptake_rate,-0.8225836753845215
145,drug_loading,-0.09275959432125092
145,tumor_growth_rate,26.310550689697266
145,drug_efficacy,-9.963119506835938
146,particle_size_nm,0.16016468405723572
146,drug_diffusion,-0.10480178892612457
146,nanoparticle_diffusion,0.9317446947097778
146,release_rate,7.817999362945557
146,uptake_rate,-0.9450194835662842
146,drug_loading,-0.47772523760795593
146,tumor_growth_rate,-30.30516242980957
146,drug_efficacy,-16.499155044555664
147,particle_size_nm,-0.28002893924713135
147,drug_diffusion,0.2529236078262329
147,nanoparticle_diffusion,1.070997714996338
147,release_rate,-3.7623634338378906
147,uptake_rate,-0.5375089049339294
147,drug_loading,0.25903207063674927
147,tumor_growth_rate,10.320845603942871
147,drug_efficacy,-35.79316711425781
148,particle_size_nm,1.026036262512207
148,drug_diffusion,-0.1807016134262085
148,nanoparticle_diffusion,-0.0982772558927536
148,release_rate,-5.519418239593506
148,uptake_rate,-0.2990042269229889
148,drug_loading,-0.33144962787628174
148,tumor_growth_rate,21.814119338989258
148,drug_efficacy,-30.997934341430664
149,particle_size_nm,-0.31769007444381714
149,drug_diffusion,0.04419667646288872
149,nanoparticle_diffusion,0.591100811958313
149,release_rate,-40.23075485229492
149,uptake_rate,-0.46050789952278137
149,drug_loading,0.41135072708129883
149,tumor_growth_rate,23.564292907714844
149,drug_efficacy,0.7657885551452637
150,particle_size_nm,0.38259756565093994
150,drug_diffusion,-0.15968544781208038
150,nanoparticle_diffusion,-0.16259536147117615
150,release_rate,6.783622741699219
150,uptake_rate,-0.31155604124069214
150,drug_loading,0.6304143667221069
150,tumor_growth_rate,-4.363797664642334
150,drug_efficacy,-47.54195022583008
151,particle_size_nm,-0.18932005763053894
151,drug_diffusion,-1.1289876699447632
151,nanoparticle_diffusion,-1.1697880029678345
151,release_rate,-8.651421546936035
151,uptake_rate,-2.2092695236206055
151,drug_loading,0.38748985528945923
151,tumor_growth_rate,-29.148683547973633
151,drug_efficacy,21.292625427246094
152,particle_size_nm,0.06481426954269409
152,drug_diffusion,0.06570399552583694
152,nanoparticle_diffusion,0.053571656346321106
152,release_rate,5.103163719177246
152,uptake_rate,1.1197028160095215
152,drug_loading,-0.5974310040473938
152,tumor_growth_rate,23.74834442138672
152,drug_efficacy,-7.230340957641602
153,particle_size_nm,0.004479888826608658
153,drug_diffusion,-0.1778114140033722
153,nanoparticle_diffusion,1.4873976707458496
153,release_rate,6.757192611694336
153,uptake_rate,-1.1703330278396606
153,drug_loading,-1.085756540298462
153,tumor_growth_rate,10.333725929260254
153,drug_efficacy,7.248368740081787
154,particle_size_nm,-0.044858723878860474
154,drug_diffusion,0.22748060524463654
154,nanoparticle_diffusion,-0.20744429528713226
154,release_rate,7.840193271636963
154,uptake_rate,-0.2760200500488281
154,drug_loading,-0.8797615170478821
154,tumor_growth_rate,-9.837596893310547
154,drug_efficacy,21.35214614868164
155,particle_size_nm,-0.06564851850271225
155,drug_diffusion,-0.032216597348451614
155,nanoparticle_diffusion,-0.9963275194168091
155,release_rate,-6.542373180389404
155,uptake_rate,0.8854174613952637
155,drug_loading,0.4134882986545563
155,tumor_growth_rate,15.601787567138672
155,drug_efficacy,-45.81110763549805
156,particle_size_nm,0.2226841151714325
156,drug_diffusion,-0.16304898262023926
156,nanoparticle_diffusion,0.04383942857384682
156,release_rate,1.6948795318603516
156,uptake_rate,-0.6357153654098511
156,drug_loading,-0.20412135124206543
156,tumor_growth_rate,20.85901641845703
156,drug_efficacy,6.208888053894043
157,particle_size_nm,-0.07734306156635284
157,drug_diffusion,-0.10675650089979172
157,nanoparticle_diffusion,-0.9396276473999023
157,release_rate,6.877011775970459
157,uptake_rate,-0.5928128361701965
157,drug_loading,0.10964515805244446
157,tumor_growth_rate,16.42147445678711
157,drug_efficacy,6.197612285614014
158,particle_size_nm,0.735289454460144
158,drug_diffusion,-0.040776222944259644
158,nanoparticle_diffusion,-1.2647886276245117
158,release_rate,3.579115390777588
158,uptake_rate,-0.5828710198402405
158,drug_loading,0.32732564210891724
158,tumor_growth_rate,8.723455429077148
158,drug_efficacy,-1.1350488662719727
159,particle_size_nm,-0.028576167300343513
159,drug_diffusion,-0.8917114734649658
159,nanoparticle_diffusion,-0.644145131111145
159,release_rate,4.186470985412598
159,uptake_rate,0.9035571813583374
159,drug_loading,-0.824762761592865
159,tumor_growth_rate,24.31363296508789
159,drug_efficacy,-45.41987228393555
160,particle_size_nm,0.40186169743537903
160,drug_diffusion,-0.05935756489634514
160,nanoparticle_diffusion,0.7726504802703857
160,release_rate,8.781450271606445
160,uptake_rate,-0.5997821092605591
160,drug_loading,0.2108883261680603
160,tumor_growth_rate,1.6874874830245972
160,drug_efficacy,8.331513404846191
161,particle_size_nm,0.21876658499240875
161,drug_diffusion,-0.027002811431884766
161,nanoparticle_diffusion,0.374889999628067
161,release_rate,4.859103679656982
161,uptake_rate,-0.43535250425338745
161,drug_loading,-0.20027980208396912
161,tumor_growth_rate,-39.57765579223633
161,drug_efficacy,19.320091247558594
162,particle_size_nm,-0.6592977643013
162,drug_diffusion,-0.14840881526470184
162,nanoparticle_diffusion,-0.6790328621864319
162,release_rate,-18.254613876342773
162,uptake_rate,1.5130478143692017
162,drug_loading,-0.18041923642158508
162,tumor_growth_rate,-9.001059532165527
162,drug_efficacy,-3.686703681945801
163,particle_size_nm,-0.39229828119277954
163,drug_diffusion,0.6443048715591431
163,nanoparticle_diffusion,-1.1858091354370117
163,release_rate,0.9003832936286926
163,uptake_rate,0.4173090159893036
163,drug_loading,-0.2817533016204834
163,tumor_growth_rate,16.59834861755371
163,drug_efficacy,12.600971221923828
164,particle_size_nm,0.03601831942796707
164,drug_diffusion,-0.11934363842010498
164,nanoparticle_diffusion,0.41600465774536133
164,release_rate,6.8548264503479
164,uptake_rate,-0.4121970236301422
164,drug_loading,0.08126331865787506
164,tumor_growth_rate,1.702330470085144
164,drug_efficacy,-50.94511413574219
165,particle_size_nm,-0.0943126454949379
165,drug_diffusion,-0.09802603721618652
165,nanoparticle_diffusion,0.7124754786491394
165,release_rate,5.899145126342773
165,uptake_rate,0.0804053321480751
165,drug_loading,-0.6680744886398315
165,tumor_growth_rate,10.076478004455566
165,drug_efficacy,13.815831184387207
166,particle_size_nm,0.10101605951786041
166,drug_diffusion,0.12854613363742828
166,nanoparticle_diffusion,-0.07533525675535202
166,release_rate,7.593257427215576
166,uptake_rate,-0.35362502932548523
166,drug_loading,0.02129647135734558
166,tumor_growth_rate,5.495668411254883
166,drug_efficacy,10.087696075439453
167,particle_size_nm,-0.2338431179523468
167,drug_diffusion,0.16368547081947327
167,nanoparticle_diffusion,0.6042616367340088
167,release_rate,6.491488456726074
167,uptake_rate,-0.7913397550582886
167,drug_loading,0.06891922652721405
167,tumor_growth_rate,-10.444085121154785
167,drug_efficacy,19.27320671081543
168,particle_size_nm,0.6538992524147034
168,drug_diffusion,0.1041596531867981
168,nanoparticle_diffusion,1.595841646194458
168,release_rate,7.46504020690918
168,uptake_rate,1.592910885810852
168,drug_loading,0.2623857259750366
168,tumor_growth_rate,-13.481003761291504
168,drug_efficacy,-43.84010696411133
169,particle_size_nm,0.13263534009456635
169,drug_diffusion,-0.7437946796417236
169,nanoparticle_diffusion,0.7048949599266052
169,release_rate,5.823149681091309
169,uptake_rate,-1.7450177669525146
169,drug_loading,-0.14124590158462524
169,tumor_growth_rate,-24.75303077697754
169,drug_efficacy,6.977819442749023
170,particle_size_nm,-0.02126699686050415
170,drug_diffusion,0.06138991937041283
170,nanoparticle_diffusion,3.6309025287628174
170,release_rate,-2.210782289505005
170,uptake_rate,-1.4899330139160156
170,drug_loading,-0.012141157872974873
170,tumor_growth_rate,-53.74993133544922
170,drug_efficacy,9.231637954711914
171,particle_size_nm,0.18875809013843536
171,drug_diffusion,-0.05342954024672508
171,nanoparticle_diffusion,0.19079968333244324
171,release_rate,6.064299583435059
171,uptake_rate,0.6291089057922363
171,drug_loading,-0.6967060565948486
171,tumor_growth_rate,22.831979751586914
171,drug_efficacy,-7.293304920196533
172,particle_size_nm,-0.6244586110115051
172,drug_diffusion,-0.33994707465171814
172,nanoparticle_diffusion,0.061936356127262115
172,release_rate,-28.13129234313965
172,uptake_rate,1.4427348375320435
172,drug_loading,-0.8599402904510498
172,tumor_growth_rate,25.46014976501465
172,drug_efficacy,-20.789344787597656
173,particle_size_nm,-0.25452524423599243
173,drug_diffusion,-0.8781111240386963
173,nanoparticle_diffusion,-1.264945387840271
173,release_rate,-3.243098020553589
173,uptake_rate,0.8786277174949646
173,drug_loading,-0.3129679262638092
173,tumor_growth_rate,24.86147117614746
173,drug_efficacy,-5.773235321044922
174,particle_size_nm,0.1885879933834076
174,drug_diffusion,0.17451953887939453
174,nanoparticle_diffusion,-1.7995809316635132
174,release_rate,-7.045249938964844
174,uptake_rate,-0.2873675227165222
174,drug_loading,-0.6277618408203125
174,tumor_growth_rate,-16.002735137939453
174,drug_efficacy,18.837003707885742
175,particle_size_nm,0.05090784281492233
175,drug_diffusion,-0.17253394424915314
175,nanoparticle_diffusion,-0.28514420986175537
175,release_rate,-2.0130228996276855
175,uptake_rate,0.4965397119522095
175,drug_loading,0.3357830345630646
175,tumor_growth_rate,5.7418622970581055
175,drug_efficacy,20.062564849853516
176,particle_size_nm,-0.027186106890439987
176,drug_diffusion,0.027082059532403946
176,nanoparticle_diffusion,1.2460155487060547
176,release_rate,-6.019670009613037
176,uptake_rate,-0.7044103741645813
176,drug_loading,0.24879881739616394
176,tumor_growth_rate,-24.444965362548828
176,drug_efficacy,4.624837875366211
177,particle_size_nm,-0.09405745565891266
177,drug_diffusion,-0.09262723475694656
177,nanoparticle_diffusion,3.317436695098877
177,release_rate,3.760662794113159
177,uptake_rate,1.3969568014144897
177,drug_loading,0.5417656898498535
177,tumor_growth_rate,9.146641731262207
177,drug_efficacy,18.4158878326416
178,particle_size_nm,0.009802903048694134
178,drug_diffusion,0.542387068271637
178,nanoparticle_diffusion,0.20587961375713348
178,release_rate,4.328746318817139
178,uptake_rate,-0.4779428243637085
178,drug_loading,0.21899276971817017
178,tumor_growth_rate,7.255136966705322
178,drug_efficacy,0.7712600231170654
179,particle_size_nm,0.4223344922065735
179,drug_diffusion,0.2466159462928772
179,nanoparticle_diffusion,-1.2392910718917847
179,release_rate,-1.4013175964355469
179,uptake_rate,-0.4319963753223419
179,drug_loading,-0.43912237882614136
179,tumor_growth_rate,17.040897369384766
179,drug_efficacy,1.3247116804122925
180,particle_size_nm,-0.0012570113176479936
180,drug_diffusion,-1.096328854560852
180,nanoparticle_diffusion,2.0964980125427246
180,release_rate,5.080923557281494
180,uptake_rate,1.0950580835342407
180,drug_loading,0.2791025936603546
180,tumor_growth_rate,-0.2959527373313904
180,drug_efficacy,3.34297251701355
181,particle_size_nm,-0.5520975589752197
181,drug_diffusion,-0.25931012630462646
181,nanoparticle_diffusion,-0.9311537146568298
181,release_rate,-25.98851776123047
181,uptake_rate,-0.602634847164154
181,drug_loading,0.47571900486946106
181,tumor_growth_rate,20.58241081237793
